total,image,text,ground_mse,contrast
4.316873804237066,0.21427781879901886,3.0813143253326416,0.0,1.3760122060775757
4.16852492897698,0.21517470479011536,3.1592824459075928,0.0,1.426499605178833
4.166410195023826,0.25295519828796387,4.1251044273376465,0.0,1.2993046045303345
4.16339711727721,0.2113070785999298,3.8998236656188965,0.0,1.3109556436538696
4.162254534410627,0.24638472497463226,3.795459747314453,0.0,1.3046810626983643
4.157043086009079,0.26359856128692627,3.759671211242676,0.0,1.2813823223114014
4.152406777558702,0.2590525150299072,4.342503070831299,0.0,1.2958085536956787
4.139858739429645,0.24107009172439575,2.2110579013824463,0.0,1.1894874572753906
4.12952526097887,0.23697100579738617,2.7631561756134033,0.0,1.144281029701233
4.112239630704515,0.24366354942321777,3.4008591175079346,0.0,0.8029241561889648
4.095640213971727,0.2286665141582489,4.105332851409912,0.0,0.9165105819702148
4.072208833158686,0.25013089179992676,3.1929264068603516,0.0,1.1393284797668457
4.052313096737594,0.23011775314807892,3.058367967605591,0.0,0.5561015605926514
4.034849659110723,0.22774668037891388,4.082003116607666,0.0,0.7228379845619202
4.010924996284956,0.2249443531036377,3.68727707862854,0.0,0.35496431589126587
3.996169790123286,0.20783451199531555,3.6682934761047363,0.0,0.7339785099029541
3.97934529888496,0.19041602313518524,3.4684550762176514,0.0,0.8168632984161377
3.9642306050557767,0.23356063663959503,4.064788818359375,0.0,0.21586695313453674
3.9506542608979043,0.23460529744625092,4.027746200561523,0.0,0.6313005685806274
3.942692182037268,0.2581981420516968,3.630119800567627,0.0,0.2598120868206024
