total,image,text,ground_mse,contrast
4.03889540005266,0.24069122970104218,3.1764767169952393,0.025397971272468567,0.0
3.827894072184402,0.2268696278333664,3.593966007232666,0.02639000304043293,0.0
3.8242222043905367,0.2366826832294464,3.2239019870758057,0.015502753667533398,0.0
3.8240305922004616,0.23769481480121613,3.5492024421691895,0.015581032261252403,0.0
3.825220439541206,0.22594571113586426,4.166064739227295,0.016291771084070206,0.0
3.821465018090237,0.24052980542182922,2.93485164642334,0.020717797800898552,0.0
3.8223653274975464,0.23399870097637177,2.686344623565674,0.01855798438191414,0.0
3.825368107034919,0.24106697738170624,3.9273781776428223,0.0150741096585989,0.0
3.825297346275844,0.25627973675727844,4.150043964385986,0.015324459411203861,0.0
3.822530582379759,0.4258081614971161,3.5202536582946777,0.01792754977941513,0.0
3.82224010684517,0.2301062047481537,3.3741352558135986,0.01543058268725872,0.0
3.821861199448618,0.23163779079914093,2.8681375980377197,0.019371895119547844,0.0
3.82392381818107,0.2665267586708069,3.3438546657562256,0.020241735503077507,0.0
3.8228627101758894,0.23491472005844116,3.364934206008911,0.015681114047765732,0.0
3.821521623081036,0.24976502358913422,2.9296305179595947,0.016589384526014328,0.0
3.8239621078030446,0.2350378930568695,3.590932607650757,0.024276794865727425,0.0
3.824782278430596,0.24970203638076782,3.6301772594451904,0.01619543880224228,0.0
3.823480585987648,0.2203299105167389,3.7394566535949707,0.013585284352302551,0.0
3.822938272792302,0.23132990300655365,3.347823143005371,0.02157425321638584,0.0
3.8238067446130044,0.2174300104379654,3.78049635887146,0.018359625712037086,0.0
